SEASON_ID,GAME_ID,GAME_DATE,HOME_TEAM,PTS_HOME,MIN_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,AWAY_TEAM,PTS_AWAY,MIN_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WINNING_TEAM
22009,0020900154,2009-11-17,HOU,105,240,43,97,0.443,9,26,0.346,10,13,0.769,13,31,44,26,4,1,7,27,-6.0,PHX,111,240,41,79,0.519,6,21,0.286,23,32,0.719,5,35,40,26,3,9,12,21,6.0,PHX
22009,0020900150,2009-11-17,CLE,114,241,46,79,0.582,9,20,0.45,13,17,0.765,6,28,34,24,10,7,16,18,6.0,GSW,108,240,41,88,0.466,9,24,0.375,17,22,0.773,12,25,37,24,7,2,14,17,-6.0,CLE
22009,0020900156,2009-11-17,SAC,87,241,35,81,0.432,4,21,0.19,13,18,0.722,13,28,41,17,8,7,21,20,-14.0,CHI,101,240,39,83,0.47,7,12,0.583,16,21,0.762,12,29,41,21,12,7,15,16,14.0,CHI
22009,0020900151,2009-11-17,MIA,87,241,31,72,0.431,5,18,0.278,20,30,0.667,9,27,36,17,6,4,15,18,-13.0,OKC,100,241,37,77,0.481,5,14,0.357,21,22,0.955,9,32,41,19,11,3,11,25,13.0,OKC
22009,0020900157,2009-11-17,LAL,106,241,42,89,0.472,4,20,0.2,18,22,0.818,14,30,44,27,6,3,12,22,13.0,DET,93,240,34,72,0.472,3,12,0.25,22,27,0.815,7,25,32,17,8,7,15,20,-13.0,LAL
22009,0020900155,2009-11-17,DEN,130,239,48,78,0.615,7,17,0.412,27,35,0.771,3,30,33,34,9,7,12,26,18.0,TOR,112,240,42,91,0.462,7,16,0.438,21,28,0.75,19,29,48,28,9,6,14,27,-18.0,DEN
22009,0020900159,2009-11-18,IND,103,240,34,77,0.442,8,26,0.308,27,39,0.692,13,33,46,23,7,7,20,29,-7.0,NYK,110,240,35,73,0.479,10,25,0.4,30,41,0.732,7,33,40,26,10,4,16,31,7.0,NYK
22009,0020900163,2009-11-18,BOS,109,241,42,80,0.525,8,19,0.421,17,27,0.63,10,26,36,25,7,3,18,20,14.0,GSW,95,239,37,80,0.463,6,17,0.353,15,19,0.789,8,27,35,22,10,1,21,21,-14.0,BOS
22009,0020900167,2009-11-18,UTA,104,239,41,84,0.488,3,11,0.273,19,29,0.655,13,36,49,25,7,3,10,18,13.0,TOR,91,240,34,91,0.374,6,25,0.24,17,22,0.773,16,34,50,14,4,4,11,21,-13.0,UTA
22009,0020900169,2009-11-18,POR,87,240,33,70,0.471,5,16,0.313,16,23,0.696,6,30,36,25,3,5,14,19,6.0,DET,81,240,31,80,0.388,4,15,0.267,15,18,0.833,12,27,39,13,5,3,12,25,-6.0,POR
22009,0020900158,2009-11-18,ATL,105,240,38,89,0.427,8,20,0.4,21,28,0.75,15,28,43,23,7,6,8,19,15.0,MIA,90,241,35,79,0.443,9,21,0.429,11,16,0.688,9,33,42,16,3,8,14,28,-15.0,ATL
22009,0020900162,2009-11-18,WAS,108,241,36,84,0.429,5,23,0.217,31,35,0.886,16,33,49,21,6,4,12,15,17.0,CLE,91,241,35,78,0.449,7,22,0.318,14,15,0.933,6,29,35,21,8,7,15,26,-17.0,WAS
22009,0020900166,2009-11-18,MIN,84,240,36,79,0.456,4,15,0.267,8,10,0.8,12,24,36,17,13,6,22,15,-13.0,HOU,97,240,39,90,0.433,12,28,0.429,7,10,0.7,18,28,46,21,13,1,21,12,13.0,HOU
22009,0020900160,2009-11-18,ORL,108,241,39,81,0.481,13,31,0.419,17,26,0.654,9,38,47,25,5,5,13,16,14.0,OKC,94,241,34,83,0.41,8,21,0.381,18,23,0.783,5,37,42,18,10,3,12,21,-14.0,ORL
22009,0020900168,2009-11-18,DAL,99,266,40,100,0.4,3,17,0.176,16,21,0.762,17,32,49,16,8,6,5,24,5.0,SAS,94,263,34,78,0.436,7,15,0.467,19,24,0.792,8,42,50,22,1,8,18,27,-5.0,DAL
22009,0020900172,2009-11-19,LAL,108,241,42,92,0.457,6,19,0.316,18,22,0.818,14,37,51,20,8,4,12,17,15.0,CHI,93,240,38,84,0.452,5,15,0.333,12,17,0.706,10,34,44,24,9,2,15,19,-15.0,LAL
22009,0020900171,2009-11-19,SAS,83,240,32,75,0.427,4,20,0.2,15,23,0.652,10,31,41,20,1,6,11,25,-7.0,UTA,90,240,36,78,0.462,4,9,0.444,14,20,0.7,8,27,35,26,6,4,9,24,7.0,UTA
22009,0020900181,2009-11-20,GSW,108,240,40,84,0.476,7,13,0.538,21,27,0.778,11,26,37,21,15,6,16,28,14.0,POR,94,240,33,79,0.418,4,19,0.211,24,30,0.8,17,28,45,18,7,6,23,23,-14.0,GSW
22009,0020900173,2009-11-20,IND,95,239,38,81,0.469,4,18,0.222,15,21,0.714,9,32,41,22,8,8,10,22,-10.0,CLE,105,240,36,78,0.462,6,13,0.462,27,34,0.794,11,36,47,15,6,4,14,17,10.0,CLE
22009,0020900179,2009-11-20,DAL,104,240,42,93,0.452,5,19,0.263,15,21,0.714,17,27,44,28,10,4,14,15,2.0,SAC,102,240,43,81,0.531,6,16,0.375,10,14,0.714,11,33,44,21,6,5,21,23,-2.0,DAL
22009,0020900174,2009-11-20,PHI,97,240,37,81,0.457,9,21,0.429,14,19,0.737,11,17,28,23,15,7,17,21,-5.0,MEM,102,240,41,79,0.519,3,11,0.273,17,25,0.68,17,31,48,22,10,3,20,17,5.0,MEM
22009,0020900176,2009-11-20,ATL,105,239,39,78,0.5,8,20,0.4,19,26,0.731,15,24,39,21,6,11,15,22,2.0,HOU,103,241,39,92,0.424,7,22,0.318,18,21,0.857,20,22,42,18,7,0,12,18,-2.0,ATL
22009,0020900177,2009-11-20,BOS,78,240,30,87,0.345,2,19,0.105,16,18,0.889,14,29,43,20,11,7,12,25,-5.0,ORL,83,241,29,70,0.414,10,22,0.455,15,26,0.577,7,35,42,19,7,7,20,24,5.0,ORL
22009,0020900175,2009-11-20,TOR,120,241,41,71,0.577,9,15,0.6,29,36,0.806,9,34,43,28,3,7,20,28,7.0,MIA,113,240,39,89,0.438,7,23,0.304,28,34,0.824,15,25,40,22,7,1,9,27,-7.0,TOR
22009,0020900178,2009-11-20,OKC,127,239,44,82,0.537,11,21,0.524,28,33,0.848,12,30,42,18,14,5,16,23,19.0,WAS,108,241,41,87,0.471,7,15,0.467,19,27,0.704,17,23,40,19,8,3,20,22,-19.0,OKC
22009,0020900187,2009-11-21,HOU,113,240,43,90,0.478,3,18,0.167,24,26,0.923,12,30,42,20,8,5,8,19,7.0,SAC,106,240,43,85,0.506,7,16,0.438,13,17,0.765,9,29,38,24,5,4,14,23,-7.0,HOU
22009,0020900191,2009-11-21,POR,106,241,39,78,0.5,10,24,0.417,18,28,0.643,15,33,48,28,2,5,9,20,28.0,MIN,78,240,29,77,0.377,2,9,0.222,18,18,1.0,10,24,34,11,4,2,10,28,-28.0,POR
22009,0020900184,2009-11-21,CLE,97,239,36,75,0.48,8,20,0.4,17,21,0.81,8,37,45,24,3,6,11,18,6.0,PHI,91,240,37,88,0.42,5,19,0.263,12,16,0.75,13,29,42,20,8,4,10,18,-6.0,CLE
22009,0020900190,2009-11-21,UTA,100,265,32,73,0.438,3,11,0.273,33,44,0.75,8,26,34,26,11,5,15,20,3.0,DET,97,264,36,80,0.45,4,15,0.267,21,25,0.84,9,31,40,15,11,4,15,28,-3.0,UTA
22009,0020900188,2009-11-21,SAS,106,242,40,86,0.465,10,21,0.476,16,21,0.762,12,47,59,32,3,7,8,22,22.0,WAS,84,240,28,84,0.333,4,19,0.211,24,34,0.706,11,33,44,12,6,6,9,14,-22.0,SAS
22009,0020900185,2009-11-21,MEM,98,239,37,80,0.463,3,14,0.214,21,29,0.724,11,36,47,18,8,6,16,19,-5.0,MIL,103,240,38,83,0.458,9,25,0.36,18,24,0.75,6,35,41,23,7,2,13,23,5.0,MIL
22009,0020900189,2009-11-21,DEN,112,242,42,86,0.488,7,25,0.28,21,26,0.808,11,36,47,23,6,6,12,21,19.0,CHI,93,241,36,81,0.444,2,11,0.182,19,24,0.792,10,31,41,19,7,5,16,16,-19.0,DEN
22009,0020900196,2009-11-22,PHX,117,239,42,73,0.575,11,18,0.611,22,25,0.88,9,29,38,25,7,6,14,17,26.0,DET,91,241,38,89,0.427,7,18,0.389,8,12,0.667,17,22,39,18,8,4,13,22,-26.0,PHX
22009,0020900193,2009-11-22,NYK,105,265,38,88,0.432,10,30,0.333,19,24,0.792,11,35,46,19,6,5,18,25,-2.0,BOS,107,263,35,85,0.412,10,25,0.4,27,35,0.771,11,37,48,21,11,8,15,28,2.0,BOS
22009,0020900192,2009-11-22,TOR,96,239,34,77,0.442,6,16,0.375,22,28,0.786,8,35,43,19,4,2,9,27,-8.0,ORL,104,240,34,83,0.41,9,32,0.281,27,35,0.771,14,32,46,19,3,0,7,20,8.0,ORL
22009,0020900197,2009-11-22,LAL,101,241,40,99,0.404,2,14,0.143,19,21,0.905,17,32,49,24,7,4,9,16,16.0,OKC,85,239,32,86,0.372,3,23,0.13,18,23,0.783,17,34,51,20,6,16,19,21,-16.0,LAL
22009,0020900200,2009-11-23,POR,122,241,42,73,0.575,6,15,0.4,32,40,0.8,14,33,47,24,2,4,10,18,24.0,CHI,98,239,37,80,0.463,6,13,0.462,18,22,0.818,8,19,27,23,4,4,6,28,-24.0,POR
22009,0020900198,2009-11-23,MEM,116,240,41,76,0.539,3,9,0.333,31,42,0.738,11,27,38,21,7,7,16,24,11.0,SAC,105,240,41,83,0.494,6,16,0.375,17,23,0.739,10,25,35,19,8,1,21,29,-11.0,MEM
22009,0020900199,2009-11-23,SAS,112,240,40,78,0.513,10,21,0.476,22,26,0.846,13,33,46,24,5,3,16,14,14.0,MIL,98,240,41,83,0.494,7,16,0.438,9,14,0.643,9,20,29,24,9,5,9,21,-14.0,SAS
22009,0020900203,2009-11-24,WAS,108,241,44,93,0.473,6,17,0.353,14,18,0.778,19,28,47,23,7,9,14,20,1.0,PHI,107,240,38,94,0.404,10,27,0.37,21,23,0.913,19,26,45,20,8,9,11,17,-1.0,WAS
22009,0020900206,2009-11-24,UTA,94,241,38,77,0.494,3,10,0.3,15,18,0.833,11,26,37,24,5,3,24,20,-10.0,OKC,104,241,37,76,0.487,8,18,0.444,22,25,0.88,6,25,31,25,10,6,16,18,10.0,OKC
22009,0020900207,2009-11-24,LAL,100,240,40,86,0.465,5,21,0.238,15,18,0.833,15,45,60,25,6,3,25,12,10.0,NYK,90,240,35,90,0.389,11,33,0.333,9,12,0.75,9,27,36,25,13,6,14,23,-10.0,LAL
22009,0020900204,2009-11-24,DAL,103,239,38,82,0.463,4,15,0.267,23,25,0.92,9,32,41,26,12,6,18,20,-8.0,GSW,111,240,42,88,0.477,10,21,0.476,17,21,0.81,10,36,46,20,15,2,21,22,8.0,GSW
22009,0020900202,2009-11-24,TOR,123,241,43,77,0.558,9,18,0.5,28,37,0.757,8,35,43,28,7,8,13,23,11.0,IND,112,241,39,86,0.453,12,27,0.444,22,26,0.846,7,27,34,26,3,4,13,24,-11.0,TOR
22009,0020900216,2009-11-25,SAS,118,241,44,85,0.518,5,18,0.278,25,32,0.781,8,33,41,30,10,6,14,21,14.0,GSW,104,239,40,86,0.465,3,11,0.273,21,26,0.808,6,28,34,15,6,8,16,23,-14.0,SAS
22009,0020900219,2009-11-25,SAC,111,238,43,89,0.483,12,27,0.444,13,18,0.722,14,36,50,22,9,6,18,22,14.0,NYK,97,240,35,91,0.385,10,39,0.256,17,18,0.944,16,27,43,19,8,3,17,19,-14.0,SAC
22009,0020900212,2009-11-25,DET,88,241,31,79,0.392,5,14,0.357,21,31,0.677,16,27,43,12,5,6,14,21,-10.0,CLE,98,241,34,68,0.5,9,17,0.529,21,28,0.75,11,24,35,20,6,7,15,23,10.0,CLE
22009,0020900215,2009-11-25,HOU,99,242,38,83,0.458,5,20,0.25,18,29,0.621,13,20,33,22,4,4,17,19,-31.0,DAL,130,240,55,84,0.655,9,17,0.529,11,14,0.786,7,29,36,33,14,8,12,18,31.0,DAL
22009,0020900217,2009-11-25,PHX,126,241,52,84,0.619,9,17,0.529,13,18,0.722,7,22,29,27,7,6,8,21,15.0,MEM,111,239,45,94,0.479,1,8,0.125,20,25,0.8,22,27,49,15,4,1,14,19,-15.0,PHX
22009,0020900211,2009-11-25,ORL,98,239,32,77,0.416,14,31,0.452,20,33,0.606,10,32,42,19,6,2,14,21,-1.0,MIA,99,240,33,85,0.388,6,20,0.3,27,32,0.844,15,35,50,12,6,7,8,24,1.0,MIA
22009,0020900210,2009-11-25,BOS,113,239,38,78,0.487,7,27,0.259,30,39,0.769,11,26,37,23,6,3,12,22,3.0,PHI,110,239,39,82,0.476,13,20,0.65,19,26,0.731,12,27,39,26,4,2,14,30,-3.0,BOS
22009,0020900213,2009-11-25,MIN,111,239,44,99,0.444,4,19,0.211,19,28,0.679,16,29,45,20,9,4,13,22,-13.0,DEN,124,242,42,80,0.525,10,18,0.556,30,33,0.909,9,34,43,30,8,8,19,24,13.0,DEN
22009,0020900220,2009-11-26,ATL,76,240,33,85,0.388,7,19,0.368,3,7,0.429,11,30,41,18,8,3,13,20,-17.0,ORL,93,241,35,80,0.438,10,31,0.323,13,20,0.65,13,40,53,15,7,6,12,12,17.0,ORL
22009,0020900221,2009-11-26,UTA,105,241,45,74,0.608,2,5,0.4,13,23,0.565,9,27,36,29,10,8,14,20,19.0,CHI,86,239,34,81,0.42,3,8,0.375,15,19,0.789,13,26,39,14,9,3,13,22,-19.0,UTA
22009,0020900231,2009-11-27,MIN,95,239,35,86,0.407,2,14,0.143,23,32,0.719,12,23,35,14,8,2,15,16,-25.0,PHX,120,240,51,86,0.593,10,24,0.417,8,10,0.8,7,38,45,31,8,8,18,24,25.0,PHX
22009,0020900229,2009-11-27,HOU,84,239,33,92,0.359,8,18,0.444,10,14,0.714,17,29,46,18,7,3,12,27,-8.0,SAS,92,238,32,71,0.451,2,5,0.4,26,34,0.765,8,38,46,14,6,7,14,19,8.0,SAS
22009,0020900230,2009-11-27,DEN,128,240,45,84,0.536,10,19,0.526,28,35,0.8,11,32,43,30,6,8,11,25,3.0,NYK,125,240,45,92,0.489,13,31,0.419,22,31,0.71,16,24,40,29,5,3,8,25,-3.0,DEN
22009,0020900225,2009-11-27,BOS,116,240,48,77,0.623,7,17,0.412,13,15,0.867,6,20,26,33,15,1,16,20,13.0,TOR,103,241,39,70,0.557,7,14,0.5,18,23,0.783,10,21,31,15,7,6,25,19,-13.0,BOS
22009,0020900224,2009-11-27,PHI,86,240,35,78,0.449,8,18,0.444,8,11,0.727,6,26,32,23,8,10,13,16,-14.0,ATL,100,240,38,74,0.514,9,18,0.5,15,20,0.75,8,34,42,17,7,5,14,17,14.0,ATL
22009,0020900223,2009-11-27,MIA,84,240,34,82,0.415,6,26,0.231,10,14,0.714,10,26,36,17,5,6,12,15,-10.0,WAS,94,240,42,86,0.488,2,14,0.143,8,15,0.533,16,32,48,23,7,5,12,19,10.0,WAS
22009,0020900232,2009-11-27,POR,96,240,33,81,0.407,10,24,0.417,20,26,0.769,13,24,37,20,3,7,10,16,-10.0,MEM,106,240,43,80,0.538,4,8,0.5,16,19,0.842,11,31,42,23,4,7,9,19,10.0,MEM
22009,0020900227,2009-11-27,IND,92,240,33,76,0.434,7,22,0.318,19,28,0.679,7,26,33,20,9,6,15,23,-21.0,DAL,113,241,41,92,0.446,9,21,0.429,22,28,0.786,17,37,54,20,6,6,13,22,21.0,DAL
22009,0020900228,2009-11-27,OKC,108,240,38,80,0.475,6,14,0.429,26,35,0.743,14,38,52,19,6,6,11,19,18.0,MIL,90,239,31,82,0.378,8,20,0.4,20,22,0.909,11,29,40,15,5,3,12,21,-18.0,OKC
22009,0020900238,2009-11-28,GSW,97,240,36,92,0.391,4,17,0.235,21,24,0.875,10,36,46,22,4,3,13,21,-33.0,LAL,130,240,51,94,0.543,11,22,0.5,17,24,0.708,7,42,49,30,8,7,8,18,33.0,LAL
22009,0020900236,2009-11-28,MIL,98,240,37,90,0.411,11,19,0.579,13,17,0.765,15,29,44,19,7,3,6,21,-2.0,ORL,100,240,39,77,0.506,8,22,0.364,14,25,0.56,13,37,50,18,3,7,17,23,2.0,ORL
22009,0020900237,2009-11-28,UTA,108,240,43,71,0.606,7,12,0.583,15,27,0.556,7,30,37,36,7,2,11,20,16.0,POR,92,240,34,75,0.453,3,18,0.167,21,29,0.724,10,24,34,19,6,2,13,23,-16.0,UTA
22009,0020900235,2009-11-28,CLE,111,239,45,78,0.577,9,13,0.692,12,17,0.706,10,29,39,33,2,2,13,22,16.0,DAL,95,241,34,72,0.472,8,19,0.421,19,24,0.792,5,19,24,20,5,2,9,18,-16.0,CLE
22009,0020900241,2009-11-29,TOR,94,239,36,92,0.391,1,20,0.05,21,26,0.808,15,29,44,15,7,5,11,21,-19.0,PHX,113,240,43,84,0.512,13,30,0.433,14,17,0.824,11,37,48,25,4,2,16,23,19.0,PHX
22009,0020900246,2009-11-29,DEN,100,242,35,84,0.417,6,24,0.25,24,30,0.8,11,32,43,23,7,10,14,19,-6.0,MIN,106,241,43,84,0.512,3,16,0.188,17,21,0.81,9,37,46,24,9,4,15,25,6.0,MIN
22009,0020900239,2009-11-29,DET,94,240,40,91,0.44,1,6,0.167,13,16,0.813,24,29,53,18,10,1,11,14,6.0,ATL,88,240,37,74,0.5,7,21,0.333,7,8,0.875,6,21,27,16,7,9,13,19,-6.0,DET
22009,0020900243,2009-11-29,NYK,102,240,42,83,0.506,9,23,0.391,9,13,0.692,3,34,37,21,4,2,9,26,-12.0,ORL,114,240,42,83,0.506,13,38,0.342,17,31,0.548,11,36,47,16,6,5,9,15,12.0,ORL
22009,0020900244,2009-11-29,OKC,91,239,36,75,0.48,1,15,0.067,18,20,0.9,8,27,35,19,8,9,19,19,-9.0,HOU,100,241,38,94,0.404,7,23,0.304,17,18,0.944,23,23,46,17,13,4,15,19,9.0,HOU
22009,0020900245,2009-11-29,SAS,97,242,37,76,0.487,10,18,0.556,13,16,0.813,14,27,41,22,5,8,17,17,8.0,PHI,89,241,35,89,0.393,5,19,0.263,14,17,0.824,13,22,35,18,12,10,12,18,-8.0,SAS
22009,0020900242,2009-11-29,MIA,85,240,33,79,0.418,2,15,0.133,17,28,0.607,11,27,38,12,10,2,11,18,-7.0,BOS,92,241,36,69,0.522,5,21,0.238,15,23,0.652,6,35,41,21,5,7,14,24,7.0,BOS
22009,0020900251,2009-11-30,UTA,120,239,45,77,0.584,7,14,0.5,23,25,0.92,5,30,35,28,14,5,12,22,27.0,MEM,93,240,36,76,0.474,2,9,0.222,19,32,0.594,9,21,30,15,8,3,15,18,-27.0,UTA
22009,0020900249,2009-11-30,MIL,99,240,39,92,0.424,10,26,0.385,11,21,0.524,20,28,48,29,8,8,11,25,2.0,CHI,97,239,34,80,0.425,2,8,0.25,27,33,0.818,17,33,50,13,8,7,14,20,-2.0,MIL
22009,0020900250,2009-11-30,DAL,104,242,40,87,0.46,10,21,0.476,14,17,0.824,11,26,37,31,9,6,10,18,2.0,PHI,102,242,37,91,0.407,4,16,0.25,24,27,0.889,24,36,60,13,8,4,17,19,-2.0,DAL
22009,0020900252,2009-11-30,GSW,126,239,45,80,0.563,8,19,0.421,28,34,0.824,4,32,36,25,15,1,22,26,19.0,IND,107,241,38,86,0.442,3,21,0.143,28,34,0.824,14,29,43,19,10,5,24,28,-19.0,GSW
22009,0020900254,2009-12-01,TOR,102,241,36,84,0.429,8,21,0.381,22,27,0.815,13,37,50,19,2,3,16,27,-4.0,WAS,106,240,40,84,0.476,6,18,0.333,20,32,0.625,11,32,43,20,10,6,10,21,4.0,WAS
22009,0020900255,2009-12-01,NYK,126,240,47,95,0.495,14,31,0.452,18,27,0.667,19,31,50,31,12,7,10,24,27.0,PHX,99,240,35,77,0.455,4,17,0.235,25,32,0.781,12,28,40,18,4,4,17,20,-27.0,NYK
22009,0020900256,2009-12-01,DEN,135,240,52,95,0.547,3,14,0.214,28,32,0.875,18,39,57,30,5,9,15,24,28.0,GSW,107,240,41,94,0.436,6,26,0.231,19,24,0.792,10,23,33,15,7,6,14,24,-28.0,DEN
22009,0020900257,2009-12-01,POR,100,241,34,87,0.391,8,20,0.4,24,32,0.75,21,28,49,20,5,4,11,23,-7.0,MIA,107,240,40,75,0.533,7,17,0.412,20,27,0.741,6,28,34,24,5,5,9,25,7.0,MIA
22009,0020900259,2009-12-02,ATL,146,239,52,88,0.591,11,21,0.524,31,39,0.795,15,36,51,37,5,6,9,26,31.0,TOR,115,240,42,82,0.512,10,16,0.625,21,34,0.618,8,21,29,25,5,3,9,24,-31.0,ATL
22009,0020900262,2009-12-02,WAS,104,241,38,70,0.543,3,10,0.3,25,34,0.735,3,39,42,21,6,4,17,18,2.0,MIL,102,241,42,95,0.442,9,27,0.333,9,12,0.75,6,30,36,23,5,4,9,27,-2.0,WAS
22009,0020900265,2009-12-02,MIN,95,242,37,74,0.5,4,10,0.4,17,25,0.68,7,32,39,21,6,3,14,28,-2.0,MEM,97,239,34,75,0.453,6,17,0.353,23,32,0.719,7,27,34,18,13,4,9,18,2.0,MEM
22009,0020900267,2009-12-02,SAC,110,241,41,81,0.506,9,18,0.5,19,25,0.76,10,29,39,28,5,3,19,23,5.0,IND,105,240,40,92,0.435,7,22,0.318,18,25,0.72,22,27,49,12,8,2,18,26,-5.0,SAC
22009,0020900264,2009-12-02,CHI,92,240,33,69,0.478,4,9,0.444,22,30,0.733,12,29,41,24,6,6,17,27,7.0,DET,85,240,30,78,0.385,4,16,0.25,21,31,0.677,17,23,40,17,9,1,15,28,-7.0,CHI
22009,0020900266,2009-12-02,OKC,117,240,43,85,0.506,12,24,0.5,19,23,0.826,18,25,43,25,10,4,14,16,11.0,PHI,106,241,37,74,0.5,14,23,0.609,18,19,0.947,7,22,29,16,13,5,15,22,-11.0,OKC
22009,0020900261,2009-12-02,ORL,118,239,43,78,0.551,10,30,0.333,22,30,0.733,12,34,46,26,10,3,18,22,14.0,NYK,104,239,39,84,0.464,10,24,0.417,16,21,0.762,13,23,36,15,11,1,18,23,-14.0,ORL
22009,0020900260,2009-12-02,CLE,107,241,45,93,0.484,6,22,0.273,11,16,0.688,15,36,51,29,12,10,10,18,17.0,PHX,90,240,32,80,0.4,10,23,0.435,16,21,0.762,11,30,41,21,7,4,16,15,-17.0,CLE
22009,0020900269,2009-12-03,SAS,83,240,37,88,0.42,2,16,0.125,7,17,0.412,20,35,55,20,7,5,18,23,-7.0,BOS,90,240,36,78,0.462,4,18,0.222,14,19,0.737,2,30,32,22,7,8,12,20,7.0,BOS
22009,0020900270,2009-12-03,DEN,114,241,36,76,0.474,9,17,0.529,33,43,0.767,10,31,41,20,5,8,11,23,18.0,MIA,96,241,35,82,0.427,6,18,0.333,20,31,0.645,14,31,45,15,8,4,10,26,-18.0,DEN
22009,0020900271,2009-12-03,GSW,109,239,41,91,0.451,11,23,0.478,16,20,0.8,10,27,37,29,10,5,17,25,-2.0,HOU,111,240,40,82,0.488,8,23,0.348,23,29,0.793,13,36,49,28,11,13,23,21,2.0,HOU
22009,0020900272,2009-12-04,WAS,107,265,35,95,0.368,10,29,0.345,27,34,0.794,19,33,52,18,10,8,9,22,-2.0,TOR,109,265,41,91,0.451,9,25,0.36,18,23,0.783,14,35,49,25,5,3,17,28,2.0,TOR
22009,0020900274,2009-12-04,CLE,101,240,39,76,0.513,6,18,0.333,17,31,0.548,17,27,44,27,5,5,11,14,14.0,CHI,87,240,33,78,0.423,5,9,0.556,16,20,0.8,12,30,42,20,6,5,11,25,-14.0,CLE
22009,0020900280,2009-12-04,UTA,96,240,37,85,0.435,5,16,0.313,17,27,0.63,14,39,53,29,12,4,16,27,9.0,IND,87,240,27,68,0.397,8,27,0.296,25,34,0.735,3,35,38,20,7,3,16,26,-9.0,UTA
22009,0020900275,2009-12-04,DET,105,239,39,68,0.574,4,14,0.286,23,33,0.697,5,41,46,28,5,5,20,22,9.0,MIL,96,239,36,83,0.434,10,30,0.333,14,19,0.737,3,27,30,23,6,4,9,28,-9.0,DET
22009,0020900276,2009-12-04,MEM,98,240,39,85,0.459,9,17,0.529,11,15,0.733,14,32,46,17,7,4,14,13,16.0,DAL,82,240,32,91,0.352,8,29,0.276,10,10,1.0,18,28,46,21,4,9,15,15,-16.0,MEM
22009,0020900279,2009-12-04,OKC,87,238,32,68,0.471,3,17,0.176,20,26,0.769,6,24,30,11,8,3,16,22,-18.0,BOS,105,242,39,69,0.565,9,17,0.529,18,24,0.75,9,31,40,24,10,1,16,19,18.0,BOS
22009,0020900273,2009-12-04,ATL,107,239,41,90,0.456,4,23,0.174,21,29,0.724,18,24,42,21,6,2,6,16,-7.0,NYK,114,240,45,78,0.577,11,25,0.44,13,20,0.65,7,31,38,25,6,1,12,21,7.0,NYK
22009,0020900281,2009-12-04,LAL,108,240,40,93,0.43,5,17,0.294,23,28,0.821,18,25,43,19,7,5,7,26,1.0,MIA,107,241,37,76,0.487,6,13,0.462,27,42,0.643,14,33,47,21,4,5,12,25,-1.0,LAL
22009,0020900289,2009-12-05,GSW,118,239,42,89,0.472,4,15,0.267,30,36,0.833,10,22,32,24,9,2,15,28,-8.0,ORL,126,239,39,74,0.527,12,26,0.462,36,41,0.878,7,31,38,25,8,4,16,29,8.0,ORL
22009,0020900283,2009-12-05,CHI,78,241,30,77,0.39,4,20,0.2,14,24,0.583,11,21,32,15,6,5,14,22,-32.0,TOR,110,240,40,83,0.482,7,21,0.333,23,26,0.885,18,35,53,27,8,4,13,22,33.6,TOR
22009,0020900286,2009-12-05,DAL,75,240,25,67,0.373,8,24,0.333,17,24,0.708,7,39,46,18,3,14,16,20,-5.0,ATL,80,241,32,89,0.36,2,13,0.154,14,22,0.636,16,34,50,16,9,3,8,22,5.0,ATL
22009,0020900287,2009-12-05,PHX,115,241,38,88,0.432,11,24,0.458,28,34,0.824,17,26,43,15,6,4,9,21,8.0,SAC,107,239,39,90,0.433,9,23,0.391,20,29,0.69,18,30,48,18,8,4,10,25,-8.0,PHX
22009,0020900285,2009-12-05,SAS,99,240,33,70,0.471,7,21,0.333,26,31,0.839,5,26,31,16,7,8,19,23,-7.0,DEN,106,240,38,79,0.481,4,9,0.444,26,33,0.788,11,27,38,13,10,9,14,22,7.0,DEN
22009,0020900284,2009-12-05,MIN,108,239,44,77,0.571,4,9,0.444,16,24,0.667,8,33,41,19,10,4,13,19,7.0,UTA,101,238,43,86,0.5,2,16,0.125,13,17,0.765,12,24,36,28,8,0,14,19,-7.0,MIN
22009,0020900288,2009-12-05,POR,90,241,32,67,0.478,4,12,0.333,22,26,0.846,6,31,37,12,3,2,12,27,1.0,HOU,89,240,34,77,0.442,4,17,0.235,17,23,0.739,11,24,35,16,3,2,8,22,-1.0,POR
22009,0020900293,2009-12-06,DET,98,240,35,82,0.427,4,20,0.2,24,36,0.667,15,26,41,22,8,1,11,23,4.0,WAS,94,240,34,78,0.436,6,21,0.286,20,23,0.87,12,29,41,15,4,7,17,27,-4.0,DET
